num,ID,role,org_lon,org_lat,des_lon,des_lat,rider_type,duration,cost
2423,3635,R,104.05964,30.63492,104.05623,30.70191,3,23.066666666666666,23.6148
2424,3636,R,104.082489,30.67854,103.99732,30.662169,3,25.833333333333332,25.815
2425,3637,R,104.14702,30.77988,104.03352,30.71863,2,39.63333333333333,36.8331
2426,3638,R,104.166734,30.69502,104.08065,30.67406,4,26.466666666666665,26.3318
2427,3640,R,104.105919,30.715776,104.17084,30.69323,3,20.716666666666665,21.7338
2428,3641,R,104.17286,30.7012,104.07053,30.75991,4,36.38333333333333,34.2453
2429,3642,R,104.05654,30.614099,104.06576,30.6686,2,18.95,20.3259
2430,3643,R,104.11488,30.70163,104.05731,30.60762,4,36.56666666666667,34.3821
2431,3644,R,104.06003,30.64917,103.97566,30.67032,3,26.016666666666666,25.9613
2432,3645,R,104.16417,30.69626,104.10976,30.721859,2,18.35,19.8452
2433,3646,R,104.11502,30.716040000000003,104.07031,30.66396,2,22.266666666666666,22.9783
2434,3647,R,104.143173,30.60808,104.085899,30.656757,2,23.833333333333332,24.2247
2435,3648,R,104.11242,30.71528,103.96861,30.67749,2,44.5,40.712900000000005
2436,3651,R,104.05207,30.70707,104.17952,30.69118,4,38.1,35.613299999999995
2437,3652,R,104.040566,30.701029,104.0401,30.7443,3,14.883333333333333,17.0845
2438,3653,R,104.07345,30.69031,104.17557,30.65231,3,32.93333333333333,31.4846
2439,3654,R,104.026901,30.74811,104.013404,30.705894,2,15.066666666666666,17.2232
2440,3655,R,104.154198,30.631781,104.04111,30.648840000000003,2,33.983333333333334,32.3301
2441,3659,R,104.05333,30.6541,104.1552,30.64766,3,30.233333333333334,29.3338
2442,3660,R,104.10365,30.72643,103.99727,30.64976,3,41.06666666666667,37.982600000000005
2443,3662,R,104.046549,30.716991,104.01379,30.68747,2,14.033333333333333,16.4062
2444,3664,R,104.07733,30.66783,103.99875,30.70516,3,26.566666666666666,26.4021
2445,3665,R,104.1033,30.68102,104.075225,30.72116,4,16.116666666666667,18.063
2446,3666,R,104.062241,30.726858,104.17911,30.69966,3,35.81666666666667,33.787400000000005
2447,3667,R,104.136864,30.793795000000006,104.08824,30.68347,2,40.6,37.6007
2448,3668,R,103.98739,30.63884,104.18755,30.64995,2,59.38333333333333,52.5936
2449,3669,R,103.982834,30.670273,104.09125,30.63846,2,33.9,32.2636
2450,3673,R,104.058678,30.637629,103.96441,30.73729,3,44.2,40.483
2451,3675,R,103.99176,30.66471,104.05523,30.7045,4,23.233333333333334,23.7516
2452,3676,R,104.11131,30.76418,104.10976,30.72186,2,14.566666666666666,16.828
2453,3678,R,104.11117,30.73366,104.09093,30.62136,2,39.1,36.4113
2454,3680,R,103.99162,30.65408,104.07356,30.652790000000003,2,24.25,24.5629
2455,3681,R,104.16842,30.66373,104.09702,30.70982,2,26.416666666666668,26.2862
2456,3682,R,104.10382,30.68386,104.06462,30.60158,2,30.6,29.6226
2457,3684,R,104.1485,30.59102,104.10539,30.71886,2,45.8,41.7579
2458,3685,R,104.1485,30.59102,104.10539,30.71886,2,45.8,41.7579
2459,3686,R,104.170654,30.700296,104.09788,30.68815,2,21.933333333333334,22.7066
2460,3688,R,104.00576,30.632622,104.07403,30.6863,2,27.383333333333333,27.0519
2461,3689,R,104.13021,30.65286,104.07366,30.66076,2,16.95,18.7356
2462,3690,R,104.08989,30.68696,104.02704,30.70314,3,19.4,20.6926
2463,3691,R,104.05156,30.74138,104.115,30.71208,3,21.3,22.2012
2464,3692,R,104.115,30.71622,104.04414,30.71749,4,20.966666666666665,21.9333
2465,3694,R,104.10978,30.67563,104.07339,30.65257,2,13.366666666666667,15.878
2466,3695,R,104.04865,30.68345,104.18449,30.70636,3,40.96666666666667,37.8914
2467,3696,R,104.086485,30.755531,104.17292,30.68445,4,35.38333333333333,33.4416
2468,3697,R,104.04948,30.67751,104.04831,30.72777,3,17.3,19.0054
2469,3698,R,104.05059,30.72653,103.98317,30.6443,2,34.61666666666667,32.833600000000004
2470,3699,R,104.07082,30.6826,104.04759,30.64652,3,14.183333333333334,16.5259
2471,3700,R,103.99175,30.66746,104.04681,30.65496,2,16.85,18.652
2472,3701,R,104.112503,30.715469,104.07092,30.676790000000004,2,18.116666666666667,19.666600000000003
2473,3702,R,104.05068,30.72581,104.133194,30.721836,4,24.45,24.7111
2474,3703,R,104.05873,30.673990000000003,104.01915,30.66233,4,12.383333333333333,15.0819
2475,3704,R,104.0898,30.75683,104.03773,30.71235,2,21.716666666666665,22.5299
2476,3707,R,104.07881,30.71348,104.04793,30.68349000000001,2,13.783333333333333,16.201
2477,3709,R,104.11332,30.71638,104.104049,30.668909000000006,2,16.566666666666666,18.4202
2478,3710,R,104.079903,30.692190000000004,104.16791,30.71486,3,27.183333333333334,26.8942
2479,3712,R,104.05155,30.70198,103.96095,30.74383,3,30.416666666666668,29.482
2480,3713,R,104.07531,30.74895,104.056806,30.659266,2,31.333333333333332,30.2154
2481,3714,R,104.169119,30.700191,104.103546,30.713408,2,19.916666666666668,21.103
2482,3715,R,103.96432,30.73439,104.06025,30.67348,2,35.28333333333333,33.3599
2483,3717,R,104.10382,30.68387,104.05978,30.660090000000004,2,15.383333333333333,17.4835
2484,3718,R,104.06104,30.655490000000004,104.10768,30.67301,3,15.066666666666666,17.2232
2485,3719,R,104.06852,30.719140000000003,104.11607,30.676939,4,20.216666666666665,21.3367
2486,3720,R,103.988792,30.665901,104.16388,30.66553,4,51.833333333333336,46.563
2487,3723,R,104.05709,30.67811,104.04666,30.7203,4,14.833333333333334,17.044600000000003
2488,3724,R,104.075729,30.640865,103.95164,30.682920000000006,3,39.483333333333334,36.7096
2489,3725,R,104.05735,30.67722,104.10037,30.66292,2,13.65,16.0946
2490,3726,R,104.08151,30.67101,104.03441,30.713140000000006,2,20.1,21.2493
2491,3728,R,104.01835,30.64364,104.07111,30.69033,2,22.4,23.0809
2492,3729,R,104.022186,30.763571,104.10607,30.71743,2,29.45,28.7087
2493,3730,R,104.1307,30.71823,104.03691,30.712090000000003,2,27.816666666666666,27.4091
2494,3732,R,104.06648,30.6716,104.13929,30.61362,3,29.366666666666667,28.6422
2495,3733,R,104.08459,30.69118,104.047,30.66507,2,14.3,16.6133
2496,3737,R,104.11348,30.67433,104.0986,30.61863,2,19.666666666666668,20.8959
2497,3738,R,104.03579,30.68625,104.05662,30.65223,3,13.216666666666667,15.7583
2498,3741,R,104.050079,30.627674,104.05403,30.67179,3,15.216666666666667,17.3524
2499,3743,R,104.11844,30.6664,104.11522,30.61958,3,16.133333333333333,18.0801
2500,3747,R,104.07704,30.61386,104.073535,30.689116,2,25.916666666666668,25.8853
2501,3749,R,104.06504,30.7125,104.0781,30.79848,3,29.833333333333332,29.0146
2502,3752,R,104.06685,30.66706,104.1438,30.73727,3,33.2,31.6955
2503,3753,R,104.10575,30.68651,104.07992,30.65463,2,13.366666666666667,15.8723
2504,3754,R,103.9757,30.72025,104.07997,30.69254,2,32.28333333333333,30.9716
2505,3755,R,104.03381,30.69428,104.12297,30.65594,3,29.5,28.7467
2506,3757,R,104.091995,30.711699,104.1328,30.79444,4,30.916666666666668,29.881
2507,3758,R,103.997704,30.732740000000003,104.07318,30.70213,2,24.683333333333334,24.903
2508,3759,R,104.11636,30.67138,104.07317,30.6634,2,13.066666666666666,15.6348
2509,3761,R,104.115761,30.677277,104.09723,30.63015,2,17.116666666666667,18.8629
2510,3762,R,104.06714,30.71974,104.07017,30.75983,4,13.816666666666666,16.2333
2511,3763,R,104.16513,30.62088,104.09935,30.681140000000006,2,28.45,27.9031
2512,3764,R,104.16513,30.62088,104.09935,30.681140000000006,2,28.45,27.9031
2513,3765,R,103.96808,30.64626,104.11032,30.68102,3,43.766666666666666,40.1334
2514,3766,R,104.03015,30.65394,104.07642,30.66233,2,14.0,16.372
2515,3769,R,104.17436,30.70035,104.10288,30.71312,2,21.6,22.4387
2516,3770,R,104.15236,30.63039,103.99858,30.673990000000003,2,47.93333333333333,43.4565
2517,3772,R,104.175641,30.694906,104.10721,30.71974,2,21.966666666666665,22.7389
2518,3774,R,104.138512,30.592443,104.12328,30.67996,2,30.45,29.5029
2519,3775,R,104.09762,30.65272,104.1673,30.69321,3,24.883333333333333,25.0645
2520,3776,R,104.158401,30.70714000000001,104.07939,30.65335,2,29.816666666666666,29.0013
2521,3777,R,104.03643,30.68873,104.04762,30.728297,4,14.0,16.3834
2522,3778,R,104.04696,30.72821,104.03802,30.66053,2,23.433333333333334,23.9074
2523,3780,R,104.175079,30.694679,104.08387,30.681966,2,27.333333333333332,27.0234
2524,3782,R,104.07685,30.617590000000003,104.07136,30.66849,2,17.583333333333332,19.2391
2525,3783,R,104.11023,30.715770000000006,104.0249,30.70513,3,25.5,25.5585
2526,3788,R,104.1148,30.71337,104.09196,30.68437,2,12.05,14.8178
2527,3789,R,104.019028,30.688581,104.05055,30.65247,3,15.533333333333333,17.601300000000002
2528,3790,R,104.01782,30.763790000000004,104.059,30.72079,2,19.166666666666668,20.495
2529,3793,R,104.1712,30.63231,104.09603,30.67008,2,25.766666666666666,25.7675
2530,3795,R,104.124306,30.651774,104.07067,30.65767,2,16.0,17.9756
2531,3796,R,104.106649,30.60196,104.07142,30.65588,2,21.283333333333335,22.1879
2532,3797,R,104.01813,30.76928,104.06799,30.69441,2,29.683333333333334,28.893
2533,3799,R,104.163132,30.631763,104.07938,30.65806,2,26.383333333333333,26.2653
2534,3800,R,104.12875,30.71347,104.10626,30.669940000000004,2,16.383333333333333,18.2815
2535,3801,R,104.114769,30.685468,104.07694,30.672401,3,12.066666666666666,14.8292
2536,3806,R,104.04131,30.6518,104.1438,30.73727,3,42.25,38.9174
2537,3807,R,104.138191,30.67276,104.08248,30.63116,3,21.833333333333332,22.6287
2538,3809,R,103.900507,30.717138,104.073914,30.695676,2,51.833333333333336,46.5706
2539,3810,R,104.11387,30.66935,104.11218,30.75501,4,29.483333333333334,28.7296
2540,3811,R,104.11387,30.66935,104.11218,30.75501,4,29.483333333333334,28.7296
2541,3812,R,104.08015,30.66687,103.91176,30.60311,3,54.46666666666667,48.6758
2542,3813,R,104.09126,30.68465,104.04327,30.730390000000003,3,21.2,22.1176
2543,3818,R,104.01838,30.64488,104.06667,30.69494000000001,2,22.383333333333333,23.0638
2544,3819,R,104.00112,30.65598,104.0574,30.69968,2,22.433333333333334,23.1094
2545,3820,R,104.03289,30.745279,104.082816,30.665657,2,31.116666666666667,30.0425
2546,3823,R,104.078957,30.667567,103.99387,30.646678,3,26.183333333333334,26.1038
2547,3825,R,104.169005,30.717138,104.0249,30.70513,4,42.833333333333336,39.386700000000005
2548,3828,R,104.041789,30.689181,104.07632,30.65725,2,15.0,17.1757
2549,3829,R,104.077058,30.656901,104.1438,30.73727,3,33.983333333333334,32.322500000000005
2550,3830,R,104.0692,30.70175,104.02598,30.75187,3,21.466666666666665,22.3342
2551,3833,R,104.11294,30.7005,104.04901,30.71366,4,19.45,20.723
2552,3836,R,104.05519,30.71204,103.99206,30.75974,3,24.85,25.0417
2553,3837,R,104.15057,30.75432,104.11112,30.72243,2,16.016666666666666,17.9832
2554,3839,R,104.1157,30.71216,104.07335,30.69037,2,14.6,16.854599999999998
2555,3840,R,104.157028,30.622639000000003,104.06609,30.67126,2,31.7,30.4985
2556,3841,R,104.18544,30.79382,104.07332,30.69684,2,47.05,42.7478
2557,3842,R,104.09172,30.65728,104.15953,30.5881,4,31.133333333333333,30.0558
2558,3844,R,104.135902,30.802509000000004,104.03597,30.71742,2,41.6,38.4025
2559,3845,R,104.135902,30.802509000000004,104.03597,30.71742,2,41.6,38.4025
2560,3846,R,104.080789,30.66103,104.0262,30.77011,3,40.86666666666667,37.813500000000005
2561,3848,R,104.06025,30.67518,104.05348,30.63946,2,12.45,15.1389
2562,3849,R,104.1231,30.71106,104.07926,30.67384,4,18.216666666666665,19.7483
2563,3850,R,104.07958,30.61566,104.0672,30.67008,2,19.083333333333332,20.4285
2564,3854,R,104.00113,30.65558,104.04522,30.69341,2,18.433333333333334,19.9098
2565,3856,R,104.070358,30.746008000000003,104.06644,30.70663,2,13.6,16.0547
2566,3857,R,104.110518,30.717072,104.02513,30.70556,4,25.566666666666666,25.6079
2567,3858,R,104.08302,30.75431,104.083284,30.705019,2,16.95,18.7375
2568,3861,R,104.10906,30.68754,104.06246,30.67002,2,15.05,17.2118
2569,3863,R,104.08089,30.592340000000004,104.07031,30.66396,2,24.833333333333332,25.0284
2570,3864,R,103.980614,30.71623,104.0979,30.67313,2,37.733333333333334,35.3226
2571,3865,R,103.996597,30.651388,104.0844,30.68233,2,28.083333333333332,27.6143
2572,3866,R,103.996597,30.651388,104.0844,30.68233,2,28.083333333333332,27.6143
2573,3867,R,104.11449,30.67075,104.07326,30.66007,2,12.733333333333333,15.3707
2574,3868,R,104.11419,30.71119,104.03939,30.7022,2,22.333333333333332,23.0334
2575,3869,R,104.0111,30.77032,104.06392,30.65479,2,42.71666666666667,39.2936
2576,3870,R,104.0288,30.6343,104.11453,30.70248,3,34.55,32.7823
2577,3871,R,104.167412,30.71747,103.99239,30.7143,4,51.78333333333333,46.5345
2578,3872,R,104.050302,30.758821,104.04388,30.69556,2,21.85,22.6401
2579,3875,R,104.06498,30.80978,104.04076,30.66689,2,49.68333333333333,44.8587
2580,3876,R,104.109015,30.671589,104.083383,30.637036,2,14.1,16.4575
2581,3877,R,103.99797,30.75811,104.07723,30.722790000000003,4,26.4,26.2748
2582,3878,R,104.05769,30.612790000000004,104.08285,30.65473,2,16.233333333333334,18.1618
2583,3879,R,103.997093,30.649817,104.10379,30.70527,2,36.9,34.6462
2584,3880,R,104.1146,30.68548,104.16599,30.7034,3,16.4,18.2967
2585,3881,R,104.06849,30.69851,104.12005,30.70026,3,15.266666666666667,17.384700000000002
2586,3882,R,104.06849,30.69851,104.12005,30.70026,3,15.266666666666667,17.384700000000002
2587,3883,R,104.04127,30.6297,104.05733,30.67386,3,15.916666666666666,17.9072
2588,3884,R,104.076469,30.672424,104.08066,30.63762,2,12.033333333333333,14.8083
2589,3887,R,103.99247,30.68238,104.06668,30.64556,2,25.35,25.4388
2590,3889,R,104.082359,30.678049,103.99817,30.64837,3,26.933333333333334,26.6947
2591,3890,R,104.0457,30.66365900000001,103.99477,30.68637,3,16.966666666666665,18.7508
2592,3892,R,104.119936,30.703801,104.0844,30.68233,2,12.85,15.4562
2593,3893,R,104.064529,30.518345,104.04976,30.67473,3,54.0,48.292
2594,3895,R,104.168152,30.69937,104.04977,30.727519,4,36.333333333333336,34.2016
2595,3898,R,104.170212,30.697037,104.09368,30.70662,2,22.883333333333333,23.4628
2596,3899,R,104.093559,30.709282,104.06053,30.76724,2,22.2,22.9251
2597,3901,R,104.093559,30.709282,104.06053,30.76724,2,22.2,22.9251
2598,3904,R,104.06626,30.63937,104.14756,30.81028,3,63.55,55.9129
2599,3907,R,104.11433,30.68979,104.02064,30.662740000000003,3,29.25,28.5434
2600,3909,R,104.038233,30.743804,104.00319,30.6188,2,44.25,40.5153
2601,3910,R,104.0666,30.74512,104.08258,30.69498,4,17.883333333333333,19.4785
2602,3912,R,104.12848,30.712940000000003,104.07363,30.6899,2,18.05,19.6153
2603,3914,R,104.033559,30.70337,104.07136,30.66849,2,16.4,18.2948
2604,3915,R,104.033559,30.70337,104.07136,30.66849,2,16.4,18.2948
2605,3916,R,104.033978,30.7485,104.0101,30.69596,2,19.4,20.6907
2606,3918,R,104.110306,30.701054,104.09662,30.66205,2,14.016666666666667,16.3891
2607,3923,R,104.10505,30.661890000000003,104.06743,30.74674000000001,3,31.25,30.1394
2608,3924,R,104.1577,30.74074,104.10901,30.72529,2,15.35,17.4512
2609,3925,R,104.048756,30.759504,104.06205,30.70196,2,20.183333333333334,21.312
2610,3926,R,104.11505,30.6585,104.11052,30.71044,3,17.916666666666668,19.5051
2611,3927,R,104.10377,30.683940000000003,104.11522,30.61958,4,22.4,23.0809
2612,3928,R,104.124344,30.657103000000006,104.10379,30.70527,2,17.65,19.2904
2613,3929,R,104.077499,30.689541,104.11429,30.67071,3,12.666666666666666,15.3118
2614,3931,R,104.151558,30.639093,104.05498,30.68885,2,33.31666666666667,31.7943
2615,3932,R,104.029198,30.720131,104.04489,30.76391,3,15.75,17.779899999999998
2616,3933,R,104.09383,30.71022,104.05207,30.67734,4,16.75,18.5722
2617,3935,R,104.10459,30.64028,104.05197,30.67564,3,19.766666666666666,20.9757
2618,3936,R,104.05491,30.70408,104.00547,30.68419,4,16.15,18.0896
2619,3937,R,104.04211,30.66527,103.99023,30.66598,3,15.35,17.456899999999997
2620,3938,R,103.991,30.6718,104.08199,30.65356,2,27.65,27.2723
2621,3940,R,104.03265,30.63499,104.04629,30.750840000000004,3,40.06666666666667,37.180800000000005
2622,3943,R,104.04973,30.66808,104.15057,30.63442,3,32.016666666666666,30.7569
2623,3944,R,104.1299,30.71241,104.07705,30.68931,2,17.533333333333335,19.1992
2624,3945,R,104.07768,30.67434,104.14162,30.62869,2,24.6,24.8308
2625,3946,R,104.1698,30.712559,104.0893,30.64755,2,32.68333333333333,31.2832
2626,3949,R,104.065663,30.710835,104.0574,30.67332,3,13.133333333333333,15.6861
2627,3950,R,104.027801,30.796631,104.09613,30.70307,2,38.016666666666666,35.5373
2628,3951,R,104.04181,30.658590000000004,103.99484,30.65151,3,14.116666666666667,16.4651
2629,3953,R,104.064876,30.710137,104.08865,30.74684,3,14.45,16.7368
2630,3956,R,104.00177,30.62876,104.05968,30.66135,2,20.483333333333334,21.5495
2631,3957,R,104.04976,30.66803,104.0778,30.59062,3,27.9,27.468
2632,3958,R,103.99985,30.608970000000006,104.06722,30.65641,2,25.766666666666666,25.7713
2633,3961,R,104.063354,30.761642,104.17286,30.68196,3,42.43333333333333,39.0732
2634,3965,R,104.15769,30.74071,104.06633,30.7094,2,29.083333333333332,28.4199
2635,3966,R,103.99378,30.64683,104.06622,30.66748,2,22.583333333333332,23.229100000000003
2636,3967,R,104.08693,30.661871,104.04652,30.71195,3,20.966666666666665,21.9409
2637,3968,R,104.089759,30.612501,104.08333,30.6597,2,16.35,18.2511
2638,3970,R,104.05885,30.676790000000004,103.95577,30.57033,2,47.68333333333333,43.257
2639,3971,R,104.148453,30.750061,104.1032,30.68262,4,26.783333333333335,26.5826
2640,3972,R,104.168274,30.661577,104.07504,30.72356,4,34.86666666666667,33.0312
2641,3974,R,104.061203,30.71311,104.02678,30.74497,3,14.95,17.1415
2642,3975,R,104.124779,30.663290000000003,104.08872,30.551340000000003,3,39.983333333333334,37.1067
2643,3976,R,104.10681,30.61969,104.11464,30.720990000000004,3,34.93333333333333,33.0825
2644,3978,R,104.05422,30.672,103.97394,30.67202,4,23.75,24.1639
2645,3980,R,104.073608,30.696079,104.12676,30.69556,3,15.716666666666667,17.7533
2646,3981,R,104.04553,30.76449,104.08228,30.70412,2,23.45,23.9131
2647,3982,R,104.200371,30.651939,104.147123,30.661114,3,16.066666666666666,18.0288
2648,3983,R,104.1201,30.62251,104.11497,30.66866,2,15.95,17.9319
2649,3985,R,104.047897,30.75934,104.07028,30.66252,2,33.96666666666667,32.3111
2650,3986,R,104.073975,30.591958,104.04655,30.67723,2,30.45,29.4991
2651,3988,R,103.995247,30.757711,104.0671,30.67048,2,36.78333333333333,34.5569
2652,3990,R,104.115417,30.626232,104.10065,30.67472,2,17.25,18.9655
2653,3992,R,103.99237,30.70639000000001,104.07087,30.66521,2,27.2,26.917
2654,3994,R,104.017403,30.65447,104.0712,30.65626,2,15.933333333333334,17.918599999999998
2655,3995,R,104.062612,30.775779,104.04408,30.71753,3,20.783333333333335,21.7851
2656,3998,R,104.08975,30.75679,104.06563,30.70355,2,19.65,20.8902
2657,3999,R,104.101181,30.762825,104.14162,30.62869,2,47.68333333333333,43.257
2658,4000,R,104.10729,30.637940000000004,104.05214,30.74818,3,41.3,38.1593
2659,4001,R,104.11075,30.659740000000006,104.10996,30.59961,3,20.683333333333334,21.7148
2660,4002,R,104.05343,30.705990000000003,104.0115,30.7048,2,12.4,15.1066
2661,4006,R,104.15291,30.68115,104.11203,30.66849,4,12.85,15.4619
2662,4007,R,104.10947,30.71197,104.109599,30.671190000000006,3,14.033333333333333,16.398600000000002
2663,4008,R,104.11115,30.67361,104.10815,30.59265,4,27.866666666666667,27.4452
2664,4009,R,104.16909,30.71547,104.09572,30.62098,2,39.1,36.4075
2665,4010,R,104.083712,30.695348,104.033318,30.674006,2,16.616666666666667,18.4677
2666,4011,R,104.1664,30.70317,104.09771,30.67947,2,21.9,22.68
2667,4012,R,104.0515,30.68819,103.94985,30.7693,3,41.016666666666666,37.9427
2668,4014,R,104.118782,30.622042,104.09817,30.67374,2,18.8,20.21
2669,4015,R,104.09626,30.70215,104.14103,30.61157,3,33.86666666666667,32.2332
2670,4016,R,104.12504,30.65245,104.07251,30.65614,2,15.6,17.6526
2671,4017,R,104.1164,30.62123,104.01351,30.69305,2,39.21666666666667,36.5044
2672,4018,R,103.993462,30.708427,104.12844,30.63596,4,47.1,42.7858
2673,4022,R,104.173828,30.700199,104.07822,30.665340000000004,2,30.733333333333334,29.7271
2674,4023,R,104.12732,30.66278,104.09403,30.61334,3,19.65,20.8921
2675,4026,R,104.05626,30.66945,103.99838,30.70663,3,21.366666666666667,22.262
2676,4027,R,104.10013,30.68337,104.09488,30.59243,2,31.333333333333332,30.2059
2677,4031,R,104.03241,30.64926,104.07796,30.66529,2,14.566666666666666,16.8261
2678,4032,R,104.114952,30.68565,104.14577,30.66332,3,11.916666666666666,14.7171
2679,4035,R,104.15047,30.75132,104.09086,30.65796,2,36.65,34.450500000000005
2680,4036,R,104.05151,30.70206,103.84177,30.67226,3,62.916666666666664,55.4094
2681,4037,R,104.076653,30.71657,104.02509,30.69877,2,16.433333333333334,18.3195
2682,4038,R,104.058491,30.697831,104.164105,30.735596,3,33.833333333333336,32.2066
2683,4040,R,104.04329,30.70478,103.99538,30.71246,3,14.416666666666666,16.7083
2684,4041,R,104.116394,30.62047,104.05971,30.66953,2,23.8,24.1981
2685,4043,R,104.018248,30.68558,104.07678,30.72291,3,21.55,22.4083
2686,4045,R,104.12117,30.60297000000001,104.07399,30.665451,2,25.633333333333333,25.663
2687,4046,R,104.17407,30.61918,104.11109,30.684890000000006,2,29.3,28.5909
2688,4047,R,104.17407,30.61918,104.11109,30.684890000000006,2,29.3,28.5909
2689,4048,R,103.99449,30.7077,104.07605,30.65998,2,29.183333333333334,28.4997
2690,4049,R,104.11684,30.671719,104.07605,30.65998,2,12.733333333333333,15.3612
2691,4050,R,104.121017,30.70973,104.08207,30.6748,4,16.65,18.4905
2692,4051,R,104.121017,30.70973,104.08207,30.6748,4,16.65,18.4905
2693,4052,R,104.050766,30.658632,104.003407,30.667018,3,14.3,16.622799999999998
2694,4053,R,104.14041,30.68355,104.08151,30.67101,3,17.95,19.5317
2695,4054,R,104.14041,30.68355,104.08151,30.67101,3,17.95,19.5317
2696,4055,R,104.07916,30.67128,104.05731,30.60762,3,22.833333333333332,23.4305
2697,4056,R,104.06012,30.72226,104.02254,30.70396,3,12.766666666666667,15.3973
2698,4057,R,104.237633,30.786076,104.12874,30.72284,4,38.86666666666667,36.2194
2699,4058,R,104.05131,30.701940000000004,103.9678,30.57002,3,51.7,46.4566
2700,4059,R,104.077026,30.673721,104.01503,30.64737,2,20.466666666666665,21.5362
2701,4060,R,104.033661,30.704281,104.09907,30.66233,2,24.15,24.4717
2702,4061,R,104.045958,30.75965,104.04465,30.67414,2,29.416666666666668,28.6859
2703,4062,R,104.074112,30.709818,104.15782,30.814921,2,43.833333333333336,40.179
2704,4063,R,104.0646,30.71282,104.126198,30.599808000000003,3,42.95,39.4798
2705,4064,R,104.0646,30.71282,104.126198,30.599808000000003,3,42.95,39.4798
2706,4065,R,104.040309,30.79667,104.14414,30.62801,2,65.66666666666667,57.6096
2707,4066,R,104.02995,30.65094,104.07068,30.65965,2,12.416666666666666,15.1161
2708,4070,R,104.01808,30.65201,104.07073,30.66813,2,16.533333333333335,18.4031
2709,4073,R,104.079315,30.623369,104.11307,30.67113,3,19.233333333333334,20.552
2710,4075,R,104.083122,30.683029,104.179817,30.699688,3,29.183333333333334,28.4902
2711,4076,R,104.083122,30.683029,104.179817,30.699688,3,29.183333333333334,28.4902
2712,4077,R,103.97233,30.6211,104.09986,30.68321,3,43.38333333333333,39.8256
2713,4078,R,104.04865,30.75705,103.96764,30.67168,2,37.916666666666664,35.4594
2714,4079,R,104.10579,30.68642,104.06114,30.673890000000004,2,13.9,16.2922
2715,4081,R,104.11507,30.71586,104.07362,30.6893,2,15.283333333333333,17.4075
2716,4083,R,104.03334,30.70331,104.1058,30.68651,4,22.2,22.9232
2717,4084,R,104.10396,30.687693,104.06305,30.60265,2,31.666666666666668,30.4776
2718,4085,R,104.0725,30.66382,103.99293,30.67061,3,23.666666666666668,24.0898
2719,4087,R,104.15759,30.62817,104.07413,30.66011,2,27.033333333333335,26.784
2720,4088,R,104.05778,30.6857,104.05721,30.615540000000006,3,24.133333333333333,24.4698
2721,4089,R,104.07839,30.69466,103.99507,30.6625,3,27.016666666666666,26.7707
2722,4090,R,104.056023,30.70421,104.06029,30.60047,2,35.71666666666667,33.7095
2723,4091,R,104.15126,30.753721,104.0902,30.69257,2,27.733333333333334,27.3331
2724,4092,R,104.0692,30.662199,103.97746,30.630090000000006,3,29.316666666666666,28.6023
2725,4095,R,104.05223,30.66775,103.98614,30.67819,3,19.883333333333333,21.0726
2726,4096,R,104.051575,30.793081,104.073914,30.695676,2,34.166666666666664,32.466899999999995
2727,4097,R,104.10112,30.684140000000006,104.029399,30.711411,2,23.2,23.7193
2728,4099,R,104.11043,30.66648,103.95577,30.57033,2,56.5,50.2946
2729,4100,R,104.016586,30.652918,104.09178,30.65187,2,22.266666666666666,22.9688
2730,4101,R,104.08106,30.660290000000003,104.02945,30.64933,3,15.733333333333333,17.759
2731,4102,R,103.99707,30.6601,104.07443,30.67058,2,23.183333333333334,23.7003
2732,4103,R,103.91065,30.61428,104.06933,30.653890000000004,2,48.916666666666664,44.245
2733,4104,R,104.08429,30.66485,104.08307,30.61369,3,17.6,19.2524
2734,4106,R,104.077499,30.674206,104.15785,30.627270000000006,4,28.75,28.1482
2735,4107,R,104.04439,30.68578,103.98239,30.53063,3,56.46666666666667,50.2604
2736,4109,R,104.103195,30.713428000000004,104.16458,30.70528,3,18.366666666666667,19.8661
2737,4111,R,104.10497,30.68699,104.08048,30.655590000000004,2,13.0,15.5835
2738,4112,R,104.09059,30.68721,104.1662,30.68197,3,22.45,23.1151
2739,4113,R,104.1194,30.62211,104.08323,30.65659,2,15.983333333333333,17.9566
2740,4114,R,104.11647,30.67739000000001,104.06576,30.6686,2,15.3,17.4189
2741,4115,R,104.166855,30.694439000000006,104.09504,30.70182,2,21.4,22.2791
2742,4117,R,104.16526,30.615171000000004,104.07318,30.70213,2,40.483333333333334,37.5057
2743,4119,R,104.10039,30.68345,104.06756,30.65233,2,14.45,16.7406
2744,4120,R,104.10938,30.71106,104.10719,30.6677,3,14.933333333333334,17.1187
2745,4121,R,104.040108,30.796206,104.06673,30.70161,2,33.483333333333334,31.9292
2746,4122,R,104.045311,30.711662,104.04223,30.66652,2,15.55,17.6184
2747,4124,R,104.033449,30.70332100000001,104.04905,30.66837,2,12.883333333333333,15.4809
2748,4125,R,104.083284,30.705019,104.129666,30.764425,3,24.616666666666667,24.8479
2749,4126,R,104.083284,30.705019,104.129666,30.764425,3,24.616666666666667,24.8479
2750,4127,R,103.947258,30.681597,104.07318,30.70213,2,37.916666666666664,35.468900000000005
2751,4128,R,104.048897,30.756241,104.02805,30.69821,2,20.9,21.8801
2752,4134,R,104.147255,30.689333,104.11027,30.72471,2,16.366666666666667,18.2644
