id,od_num,org_lon,org_lat,des_lon,des_lat,pickup_time,distance,drive_time,org_sta,org_dis,org_time,des_sta,des_dis,des_time,alone_cost,alone_time,departure,Tmax,arrival
7217,39224,104.029877,30.644005,104.07,30.65708,28142,5335,762,64.0,1344.0,1344.0,215.0,531.0,531.0,15.336500000000001,762.0,26942,1143.0,29285.0
7218,39236,104.05932,30.675,104.07661,30.63023,31053,6819,974,234.0,1140.0,1140.0,21.0,739.0,739.0,18.156100000000002,974.0,29853,1461.0,32514.0
7219,39245,104.05106,30.67635,104.08828,30.64767,31631,6213,887,69.0,1105.0,1105.0,35.0,142.0,142.0,17.0047,887.0,30431,1330.5,32961.5
7220,39249,104.12647,30.757790000000004,104.03224,30.58621,27040,27430,3918,278.0,1029.0,1029.0,187.0,175.0,175.0,57.317,3918.0,25840,5718.0,32758.0
7221,39266,104.035446,30.754181,104.07318,30.70213,27833,8865,1266,79.0,3027.0,3027.0,168.0,858.0,858.0,22.0435,1266.0,26633,1899.0,29732.0
7222,39272,104.111742,30.620638,104.10908,30.674940000000007,31284,7856,1122,109.0,955.0,955.0,88.0,1392.0,1392.0,20.1264,1122.0,30084,1683.0,32967.0
7223,39282,104.08306,30.66267,104.1277,30.59258,27802,11553,1650,191.0,288.0,288.0,206.0,2826.0,2826.0,27.1507,1650.0,26602,2475.0,30277.0
7224,39285,104.09679,30.70689,104.12844,30.63596,32080,10982,1568,277.0,573.0,573.0,210.0,1162.0,1162.0,26.0658,1568.0,30880,2352.0,34432.0
7225,39299,104.14527,30.75656,104.06905,30.648940000000003,30848,18214,2602,278.0,3135.0,3135.0,106.0,405.0,405.0,39.8066,2602.0,29648,3903.0,34751.0
7226,39302,104.07225,30.696241,104.02722,30.7452,30314,9022,1288,85.0,247.0,247.0,260.0,2201.0,2201.0,22.3418,1288.0,29114,1932.0,32246.0
7227,39308,104.06889,30.66109,104.11622,30.75492,27973,14784,2112,215.0,654.0,654.0,278.0,1373.0,1373.0,33.2896,2112.0,26773,3168.0,31141.0
7228,39309,104.08637,30.66092,104.1438,30.73727,31751,13143,1877,191.0,306.0,306.0,114.0,3837.0,3837.0,30.1717,1877.0,30551,2815.5,34566.5
7229,39310,104.08637,30.66092,104.1438,30.73727,31751,13143,1877,191.0,306.0,306.0,114.0,3837.0,3837.0,30.1717,1877.0,30551,2815.5,34566.5
7230,39312,104.08312,30.68303,104.179817,30.699688,32410,12258,1751,124.0,102.0,102.0,184.0,5301.0,5301.0,28.4902,1751.0,31210,2626.5,35036.5
7231,39320,104.1634,30.62661,104.07136,30.66849,27785,12948,1849,18.0,2003.0,2003.0,234.0,716.0,716.0,29.8012,1849.0,26585,2773.5,30558.5
7232,39328,104.083221,30.754232,104.04436,30.69375,27916,9987,1426,110.0,2509.0,2509.0,72.0,604.0,604.0,24.1753,1426.0,26716,2139.0,30055.0
7233,39332,104.08439,30.68934,104.04947,30.727019,30941,6964,994,124.0,1019.0,1019.0,164.0,1207.0,1207.0,18.4316,994.0,29741,1491.0,32432.0
7234,39334,104.17878,30.69963,104.0844,30.68233,29940,11995,1713,184.0,5189.0,5189.0,124.0,132.0,132.0,27.9905,1713.0,28740,2569.5,32509.5
7235,39335,104.17878,30.69963,104.0844,30.68233,29940,11995,1713,184.0,5189.0,5189.0,124.0,132.0,132.0,27.9905,1713.0,28740,2569.5,32509.5
7236,39338,104.03813,30.71902,104.1438,30.73727,28094,13392,1913,246.0,830.0,830.0,114.0,3837.0,3837.0,30.6448,1913.0,26894,2869.5,30963.5
7237,39339,104.03813,30.71902,104.1438,30.73727,28094,13392,1913,246.0,830.0,830.0,114.0,3837.0,3837.0,30.6448,1913.0,26894,2869.5,30963.5
7238,39340,104.15944,30.68407,104.10504,30.66958,30587,7080,1011,184.0,2005.0,2005.0,88.0,797.0,797.0,18.652,1011.0,29387,1516.5,32103.5
7239,39343,104.0796,30.65754,104.1438,30.73727,28541,14018,2002,22.0,602.0,602.0,114.0,3837.0,3837.0,31.8342,2002.0,27341,3003.0,31544.0
7240,39344,104.0796,30.65754,104.1438,30.73727,28541,14018,2002,22.0,602.0,602.0,114.0,3837.0,3837.0,31.8342,2002.0,27341,3003.0,31544.0
7241,39345,104.0222,30.65384,104.08637,30.65359,30741,7979,1139,134.0,1741.0,1741.0,35.0,788.0,788.0,20.3601,1139.0,29541,1708.5,32449.5
7242,39349,104.04865,30.6827,104.08248,30.63116,31785,8555,1222,69.0,151.0,151.0,21.0,1213.0,1213.0,21.4545,1222.0,30585,1833.0,33618.0
7243,39354,103.97898,30.67234,104.06261,30.65978,27349,10555,1507,15.0,1630.0,1630.0,215.0,515.0,515.0,25.2545,1507.0,26149,2260.5,29609.5
7244,39363,103.98581,30.667990000000003,104.07237,30.65707,30046,10878,1554,153.0,1563.0,1563.0,215.0,824.0,824.0,25.8682,1554.0,28846,2331.0,32377.0
7245,39366,104.060402,30.72233,104.01894,30.65211,27352,11384,1626,39.0,266.0,266.0,134.0,1303.0,1303.0,26.8296,1626.0,26152,2439.0,29791.0
7246,39372,104.04937,30.67747,104.05769,30.616940000000003,32005,8810,1258,69.0,889.0,889.0,224.0,1195.0,1195.0,21.939,1258.0,30805,1887.0,33892.0
7247,39375,104.04937,30.67747,104.05769,30.616940000000003,32005,8810,1258,69.0,889.0,889.0,224.0,1195.0,1195.0,21.939,1258.0,30805,1887.0,33892.0
7248,39378,104.08883,30.68347,104.15513,30.64773,28603,9728,1389,124.0,701.0,701.0,118.0,1168.0,1168.0,23.6832,1389.0,27403,2083.5,30686.5
7249,39379,104.08883,30.68347,104.15513,30.64773,28603,9728,1389,124.0,701.0,701.0,118.0,1168.0,1168.0,23.6832,1389.0,27403,2083.5,30686.5
7250,39384,104.01832,30.65195,104.065843,30.667958,31560,6346,906,134.0,1224.0,1224.0,140.0,210.0,210.0,17.2574,906.0,30360,1359.0,32919.0
7251,39387,104.03425,30.6441,104.07084,30.6635,27917,5344,763,52.0,1186.0,1186.0,213.0,736.0,736.0,15.3536,763.0,26717,1144.5,29061.5
7252,39389,104.03425,30.6441,104.07084,30.6635,27917,5344,763,52.0,1186.0,1186.0,213.0,736.0,736.0,15.3536,763.0,26717,1144.5,29061.5
7253,39392,104.107554,30.637937,104.10908,30.674940000000007,31310,5352,764,151.0,13.0,13.0,88.0,1392.0,1392.0,15.3688,764.0,30110,1146.0,32456.0
7254,39398,104.108758,30.670581,103.99108,30.63466,27715,15527,2218,88.0,1234.0,1234.0,241.0,1150.0,1150.0,34.7013,2218.0,26515,3327.0,31042.0
7255,39399,104.17583,30.688240000000004,104.04063,30.71011,32173,17099,2442,184.0,4129.0,4129.0,92.0,497.0,497.0,37.6881,2442.0,30973,3663.0,35836.0
7256,39416,104.155129,30.74217100000001,104.09929,30.64016,27867,16297,2328,114.0,5102.0,5102.0,152.0,918.0,918.0,36.1643,2328.0,26667,3492.0,31359.0
7257,39423,104.021812,30.712179,104.15099,30.627740000000006,31069,20172,2881,270.0,1039.0,1039.0,18.0,611.0,611.0,43.5268,2881.0,29869,4321.5,35390.5
7258,39435,104.11496,30.67091,104.05948,30.67499,29352,6922,988,176.0,1113.0,1113.0,234.0,1121.0,1121.0,18.3518,988.0,28152,1482.0,30834.0
7259,39467,104.101913,30.643778,104.17164,30.72113,27597,14147,2021,152.0,934.0,934.0,184.0,6914.0,6914.0,32.0793,2021.0,26397,3031.5,30628.5
7260,39468,103.99117,30.67998,104.05166,30.66715,27910,7745,1106,162.0,1043.0,1043.0,117.0,283.0,283.0,19.9155,1106.0,26710,1659.0,29569.0
7261,39469,104.11097,30.65224000000001,104.05796,30.67387,32114,7295,1042,228.0,618.0,618.0,234.0,1267.0,1267.0,19.060499999999998,1042.0,30914,1563.0,33677.0
7262,39480,104.17054,30.69611,104.1087,30.70034,30506,7710,1101,184.0,4058.0,4058.0,50.0,867.0,867.0,19.849,1101.0,29306,1651.5,32157.5
7263,39491,104.03074,30.74226,104.05717,30.693040000000003,28207,7836,1119,260.0,2017.0,2017.0,112.0,231.0,231.0,20.0884,1119.0,27007,1678.5,29885.5
7264,39493,104.061729,30.661806,104.00125,30.647170000000006,31914,7812,1116,166.0,712.0,712.0,134.0,1084.0,1084.0,20.0428,1116.0,30714,1674.0,33588.0
7265,39494,104.03074,30.74226,104.05717,30.693040000000003,28207,7836,1119,260.0,2017.0,2017.0,112.0,231.0,231.0,20.0884,1119.0,27007,1678.5,29885.5
7266,39496,104.07386,30.70403,104.05451,30.61415,29811,13213,1887,168.0,1040.0,1040.0,178.0,993.0,993.0,30.3047,1887.0,28611,2830.5,32641.5
7267,39501,104.05726,30.70188,104.10379,30.68392,33483,6339,905,112.0,1046.0,1046.0,120.0,1396.0,1396.0,17.2441,905.0,32283,1357.5,34840.5
7268,39506,104.02375,30.77016,104.07782,30.69115,27217,13250,1892,186.0,4696.0,4696.0,85.0,785.0,785.0,30.375,1892.0,26017,2838.0,30055.0
7269,39508,104.02375,30.77016,104.07782,30.69115,27217,13250,1892,186.0,4696.0,4696.0,85.0,785.0,785.0,30.375,1892.0,26017,2838.0,30055.0
7270,39516,104.03059,30.74998,104.07345,30.68972,27059,10210,1458,260.0,2995.0,2995.0,165.0,708.0,708.0,24.599,1458.0,25859,2187.0,29246.0
7271,39528,104.11269,30.67216,104.07343,30.643,27503,6449,921,176.0,1416.0,1416.0,254.0,291.0,291.0,17.4531,921.0,26303,1381.5,28884.5
7272,39545,104.1033,30.68103,104.075225,30.72116,33099,6769,967,157.0,1418.0,1418.0,231.0,1532.0,1532.0,18.0611,967.0,31899,1450.5,34549.5
7273,39553,104.11205,30.6786,104.05968,30.66135,31439,6972,996,1.0,1441.0,1441.0,166.0,464.0,464.0,18.4468,996.0,30239,1494.0,32933.0
7274,39554,104.11281,30.67182,104.07372,30.66023,28200,5141,734,176.0,1368.0,1368.0,213.0,745.0,745.0,14.9679,734.0,27000,1101.0,29301.0
7275,39562,104.0258,30.821890000000003,103.98515,30.71137,28202,16754,2393,125.0,8322.0,8322.0,101.0,2019.0,2019.0,37.0326,2393.0,27002,3589.5,31791.5
7276,39565,104.07621,30.71686,104.07462,30.67856,29280,5539,791,231.0,1328.0,1328.0,165.0,927.0,927.0,15.7241,791.0,28080,1186.5,30466.5
7277,39571,104.038068,30.607095,104.11203,30.66849,31912,12782,1826,268.0,492.0,492.0,176.0,1097.0,1097.0,29.4858,1826.0,30712,2739.0,34651.0
7278,39575,104.16516,30.69686,104.09771,30.67947,27953,8753,1250,184.0,3615.0,3615.0,157.0,697.0,697.0,21.8307,1250.0,26753,1875.0,29828.0
7279,39579,103.97837,30.571620000000006,104.05225,30.66723,29407,16597,2371,200.0,2580.0,2580.0,117.0,331.0,331.0,36.734300000000005,2371.0,28207,3556.5,32963.5
7280,39580,103.97837,30.571620000000006,104.05225,30.66723,29407,16597,2371,200.0,2580.0,2580.0,117.0,331.0,331.0,36.734300000000005,2371.0,28207,3556.5,32963.5
7281,39588,104.03765,30.68518,104.07882,30.65754,31284,6493,927,195.0,1120.0,1120.0,22.0,618.0,618.0,17.5367,927.0,30084,1390.5,32674.5
7282,39591,104.137718,30.662825,104.05769,30.616940000000003,30888,11960,1708,25.0,408.0,408.0,224.0,1195.0,1195.0,27.924,1708.0,29688,2562.0,33450.0
7283,39610,104.069331,30.66568,104.1438,30.737271000000003,31906,13884,1983,140.0,477.0,477.0,114.0,3837.0,3837.0,31.5796,1983.0,30706,2974.5,34880.5
7284,39611,104.069331,30.66568,104.1438,30.737271000000003,31906,13884,1983,140.0,477.0,477.0,114.0,3837.0,3837.0,31.5796,1983.0,30706,2974.5,34880.5
7285,39614,104.11419,30.63588,104.10909,30.6743,30442,5589,798,31.0,423.0,423.0,88.0,1359.0,1359.0,15.819099999999999,798.0,29242,1197.0,31639.0
7286,39632,104.09202,30.71033,104.00484,30.7033,31885,10882,1554,277.0,1225.0,1225.0,11.0,1166.0,1166.0,25.8758,1554.0,30685,2331.0,34216.0
7287,39645,104.11386,30.66931,104.05535,30.64023,31551,8402,1200,176.0,1004.0,1004.0,266.0,921.0,921.0,21.163800000000002,1200.0,30351,1800.0,33351.0
7288,39661,104.105721,30.667341,104.1479,30.65435,31686,5570,795,252.0,868.0,868.0,78.0,1329.0,1329.0,15.783000000000001,795.0,30486,1192.5,32878.5
7289,39666,104.03271,30.68356,104.05131,30.71607,30904,5237,748,195.0,466.0,466.0,48.0,1081.0,1081.0,15.1503,748.0,29704,1122.0,32026.0
7290,39669,104.07757,30.72009000000001,104.07563,30.66933,30749,7341,1048,231.0,1207.0,1207.0,213.0,670.0,670.0,19.1479,1048.0,29549,1572.0,32321.0
7291,39673,104.05255,30.70268,104.10472,30.695290000000004,28337,6571,938,257.0,1050.0,1050.0,50.0,333.0,333.0,17.6849,938.0,27137,1407.0,29744.0
7292,39676,104.11933,30.62224,104.112024,30.66739500000001,30661,6590,941,183.0,1101.0,1101.0,176.0,1016.0,1016.0,17.721,941.0,29461,1411.5,32072.5
7293,39678,104.07751,30.72009000000001,104.03799,30.67638,28164,8003,1143,231.0,1214.0,1214.0,49.0,529.0,529.0,20.4057,1143.0,26964,1714.5,29878.5
7294,39680,104.058769,30.510099,104.08511,30.68237,27088,25117,3588,207.0,1661.0,1661.0,124.0,220.0,220.0,52.9223,3588.0,25888,5382.0,32470.0
7295,39683,104.05601,30.67362,104.03707,30.71159,29159,5972,853,117.0,1362.0,1362.0,92.0,30.0,30.0,16.5468,853.0,27959,1279.5,30438.5
7296,39690,104.128891,30.713547,104.2972,30.68478,31719,21329,3047,262.0,3114.0,3114.0,245.0,10991.0,10991.0,45.7251,3047.0,30519,4570.5,36289.5
7297,39699,104.0357,30.746140000000004,104.07578,30.70034,30236,8284,1183,260.0,2836.0,2836.0,85.0,729.0,729.0,20.9396,1183.0,29036,1774.5,32010.5
7298,39706,104.0022,30.666809000000004,104.0714,30.66054,31736,8652,1236,36.0,1115.0,1115.0,215.0,832.0,832.0,21.6388,1236.0,30536,1854.0,33590.0
7299,39708,104.10367,30.669190000000004,104.06006,30.67396,32239,5465,780,88.0,655.0,655.0,234.0,1012.0,1012.0,15.5835,780.0,31039,1170.0,33409.0
7300,39717,103.9845,30.57719,104.07723,30.66099,27248,16727,2389,93.0,2748.0,2748.0,213.0,551.0,551.0,36.981300000000005,2389.0,26048,3583.5,30831.5
7301,39725,103.984322,30.578276,104.06193,30.66193,28353,15473,2210,93.0,2616.0,2616.0,166.0,743.0,743.0,34.5987,2210.0,27153,3315.0,31668.0
7302,39733,104.050873,30.76799,104.073162,30.685454,28404,12248,1749,186.0,1569.0,1569.0,165.0,90.0,90.0,28.4712,1749.0,27204,2623.5,31027.5
7303,39745,104.080086,30.675631,104.07632,30.62335,30450,7571,1081,124.0,1051.0,1051.0,21.0,279.0,279.0,19.584899999999998,1081.0,29250,1621.5,32071.5
7304,39747,104.054146,30.676666,104.07725,30.6216,32306,8462,1208,69.0,1258.0,1258.0,21.0,556.0,556.0,21.2778,1208.0,31106,1812.0,34118.0
7305,39750,104.1098,30.68255,104.14162,30.62869,28493,8733,1247,1.0,1221.0,1221.0,14.0,182.0,182.0,21.7927,1247.0,27293,1870.5,30363.5
7306,39752,104.06022,30.67505,104.06369,30.595270000000006,30214,11540,1648,234.0,1037.0,1037.0,53.0,131.0,131.0,27.126,1648.0,29014,2472.0,32686.0
7307,39754,104.085381,30.674156,104.03886,30.68921,30643,6179,882,66.0,768.0,768.0,72.0,1099.0,1099.0,16.9401,882.0,29443,1323.0,31966.0
7308,39757,104.12827,30.7576,104.03886,30.69131,27732,14671,2095,278.0,1200.0,1200.0,72.0,806.0,806.0,33.0749,2095.0,26532,3142.5,30874.5
7309,39760,104.1455,30.606316,104.07318,30.70213,31248,16513,2359,84.0,1168.0,1168.0,168.0,858.0,858.0,36.5747,2359.0,30048,3538.5,34786.5
7310,39774,104.153488,30.646189,104.08647,30.660490000000006,28098,8586,1226,118.0,1369.0,1369.0,191.0,321.0,321.0,21.5134,1226.0,26898,1839.0,29937.0
7311,39782,104.067398,30.76231,104.0722,30.70989,27467,7600,1085,186.0,992.0,992.0,238.0,1017.0,1017.0,19.64,1085.0,26267,1627.5,29094.5
7312,39785,104.10554,30.70148,104.11202,30.61788,27518,12111,1730,50.0,1034.0,1034.0,109.0,1168.0,1168.0,28.2109,1730.0,26318,2595.0,30113.0
7313,39786,104.06305,30.68711,104.02505,30.60902,27356,12237,1748,243.0,645.0,645.0,268.0,1240.0,1240.0,28.4503,1748.0,26156,2622.0,29978.0
7314,39802,104.068585,30.763708,104.11507,30.650240000000004,29034,17389,2484,186.0,1202.0,1202.0,203.0,521.0,521.0,38.2391,2484.0,27834,3726.0,32760.0
7315,39808,104.010859,30.675183,104.0499,30.713549,28275,7369,1052,98.0,385.0,385.0,48.0,1241.0,1241.0,19.2011,1052.0,27075,1578.0,29853.0
7316,39809,104.04937,30.710596,104.08689,30.65467,30021,9333,1333,257.0,1364.0,1364.0,22.0,874.0,874.0,22.9327,1333.0,28821,1999.5,32020.5
7317,39818,103.99177,30.66739,104.05647,30.6525,29043,8328,1189,162.0,1578.0,1578.0,166.0,987.0,987.0,21.0232,1189.0,27843,1783.5,30826.5
7318,39819,104.11573,30.71211,104.07648,30.67246,27701,7526,1075,38.0,1580.0,1580.0,234.0,1049.0,1049.0,19.4994,1075.0,26501,1612.5,29313.5
7319,39820,104.11573,30.71211,104.07648,30.67246,27701,7526,1075,38.0,1580.0,1580.0,234.0,1049.0,1049.0,19.4994,1075.0,26501,1612.5,29313.5
7320,39821,104.08801,30.6674,104.20025,30.56564,30521,20281,2897,66.0,633.0,633.0,122.0,3532.0,3532.0,43.7339,2897.0,29321,4345.5,34866.5
7321,39833,104.02677,30.65019,104.08674,30.65609000000001,31544,7506,1072,181.0,1782.0,1782.0,191.0,768.0,768.0,19.461399999999998,1072.0,30344,1608.0,33152.0
7322,39853,104.05379,30.69225,104.025949,30.748771,28820,8872,1267,112.0,539.0,539.0,260.0,2658.0,2658.0,22.056800000000003,1267.0,27620,1900.5,30720.5
7323,39859,104.047607,30.713011,104.05641,30.650067,28509,9164,1309,92.0,1347.0,1347.0,106.0,1199.0,1199.0,22.6116,1309.0,27309,1963.5,30472.5
7324,39860,104.047607,30.713011,104.05641,30.650067,28509,9164,1309,92.0,1347.0,1347.0,106.0,1199.0,1199.0,22.6116,1309.0,27309,1963.5,30472.5
7325,39866,104.07912,30.67951,104.12827,30.69443,30867,6479,925,124.0,665.0,665.0,1.0,1651.0,1651.0,17.5101,925.0,29667,1387.5,32254.5
7326,39875,104.10393,30.68403,104.05483,30.66438,28940,6732,961,120.0,1402.0,1402.0,117.0,536.0,536.0,17.9908,961.0,27740,1441.5,30381.5
7327,39877,104.124832,30.652491,104.10398,30.70516,28077,8042,1148,228.0,1274.0,1274.0,277.0,946.0,946.0,20.479799999999997,1148.0,26877,1722.0,29799.0
7328,39887,104.09057,30.7549,104.06863,30.71998,28732,5736,819,110.0,2593.0,2593.0,39.0,1282.0,1282.0,16.098399999999998,819.0,27532,1228.5,29960.5
7329,39888,104.18563,30.65283,104.1188,30.67818,32309,9081,1297,13.0,1045.0,1045.0,42.0,1017.0,1017.0,22.4539,1297.0,31109,1945.5,34254.5
7330,39895,104.11796,30.70596,104.06785,30.75892,30397,9867,1409,50.0,2130.0,2130.0,186.0,1022.0,1022.0,23.9473,1409.0,29197,2113.5,32510.5
7331,39900,104.088459,30.66562,104.184821,30.566259,28146,18708,2672,66.0,847.0,847.0,28.0,4299.0,4299.0,40.7452,2672.0,26946,4008.0,32154.0
7332,39901,104.01464,30.66336,104.1131,30.67928,28894,12456,1779,36.0,909.0,909.0,1.0,1290.0,1290.0,28.8664,1779.0,27694,2668.5,31562.5
7333,39922,104.060496,30.676825,104.05419,30.62087,29583,8126,1160,234.0,1123.0,1123.0,43.0,781.0,781.0,20.639400000000002,1160.0,28383,1740.0,31323.0
7334,39944,104.16159,30.70161,104.08055,30.65539,27677,12089,1727,184.0,3855.0,3855.0,22.0,296.0,296.0,28.1691,1727.0,26477,2590.5,30267.5
7335,39949,104.04818,30.7656,104.08016,30.68848,27281,11835,1690,186.0,1632.0,1632.0,124.0,970.0,970.0,27.6865,1690.0,26081,2535.0,29816.0
7336,39963,104.04837,30.696768,104.03006,30.64181,30260,8264,1180,248.0,273.0,273.0,64.0,1027.0,1027.0,20.901600000000002,1180.0,29060,1770.0,32030.0
7337,39966,104.10268,30.6434,104.09158,30.67834,29989,5235,747,151.0,1006.0,1006.0,157.0,121.0,121.0,15.1465,747.0,28789,1120.5,31109.5
7338,39977,104.05424,30.67516,104.00754,30.57205,28802,15996,2285,69.0,1441.0,1441.0,283.0,838.0,838.0,35.5924,2285.0,27602,3427.5,32229.5
7339,39981,104.11789,30.70592000000001,104.09161,30.67343,30728,5720,817,50.0,2120.0,2120.0,66.0,348.0,348.0,16.067999999999998,817.0,29528,1225.5,31953.5
7340,40001,104.12757,30.67151,104.11521,30.586920000000006,32503,12324,1760,34.0,465.0,465.0,128.0,2874.0,2874.0,28.6156,1760.0,31303,2640.0,35143.0
7341,40008,104.04919,30.67947,104.02722,30.7452,32003,9886,1412,69.0,603.0,603.0,260.0,2201.0,2201.0,23.9834,1412.0,30803,2118.0,34121.0
7342,40017,104.032898,30.652395,104.07476,30.65967,28858,5310,758,181.0,1007.0,1007.0,213.0,770.0,770.0,15.289,758.0,27658,1137.0,29995.0
7343,40020,104.09636,30.70414,104.16884,30.7039,27151,9008,1286,277.0,185.0,185.0,184.0,4668.0,4668.0,22.3152,1286.0,25951,1929.0,29080.0
7344,40023,104.10744,30.64973,104.29762,30.68375,29626,24152,3450,203.0,828.0,828.0,245.0,10964.0,10964.0,51.0888,3450.0,28426,5175.0,34801.0
7345,40028,103.99976,30.6322,104.0583,30.70127,27955,12355,1765,241.0,1093.0,1093.0,112.0,969.0,969.0,28.6745,1765.0,26755,2647.5,30602.5
7346,40030,103.99976,30.6322,104.0583,30.70127,27955,12355,1765,241.0,1093.0,1093.0,112.0,969.0,969.0,28.6745,1765.0,26755,2647.5,30602.5
7347,40038,104.052811,30.703398,104.06647,30.66502,30074,5801,828,257.0,1092.0,1092.0,140.0,240.0,240.0,16.221899999999998,828.0,28874,1242.0,31316.0
7348,40039,103.9956,30.60091,104.05263,30.67724,30310,13116,1873,76.0,775.0,775.0,69.0,1080.0,1080.0,30.1204,1873.0,29110,2809.5,33119.5
7349,40040,103.9956,30.60091,104.05263,30.67724,30310,13116,1873,76.0,775.0,775.0,69.0,1080.0,1080.0,30.1204,1873.0,29110,2809.5,33119.5
7350,40041,104.045692,30.70195,104.02925,30.744290000000003,28489,6452,921,257.0,203.0,203.0,260.0,2177.0,2177.0,17.4588,921.0,27289,1381.5,29870.5
7351,40055,104.09871,30.6873,104.1405,30.69258,28473,5250,750,120.0,601.0,601.0,184.0,1941.0,1941.0,15.175,750.0,27273,1125.0,29598.0
7352,40057,104.00776,30.68705,104.07625,30.659340000000004,27231,9410,1344,263.0,1163.0,1163.0,213.0,785.0,785.0,23.079,1344.0,26031,2016.0,29247.0
7353,40060,103.995062,30.645514,104.04865,30.68345,27450,8629,1232,134.0,1871.0,1871.0,69.0,100.0,100.0,21.595100000000002,1232.0,26250,1848.0,29298.0
7354,40063,104.045906,30.692013,104.00014,30.71176,30393,6364,909,248.0,612.0,612.0,101.0,1510.0,1510.0,17.291600000000003,909.0,29193,1363.5,31756.5
7355,40064,104.0483,30.696759000000004,103.96315,30.66327,30719,11640,1662,248.0,276.0,276.0,279.0,1482.0,1482.0,27.316,1662.0,29519,2493.0,33212.0
7356,40067,104.04549,30.72483,104.07204,30.6821,31409,7002,1000,39.0,1682.0,1682.0,165.0,414.0,414.0,18.5038,1000.0,30209,1500.0,32909.0
7357,40079,104.07998,30.71988,104.05204,30.675590000000003,27771,7283,1040,231.0,914.0,914.0,69.0,1254.0,1254.0,19.0377,1040.0,26571,1560.0,29331.0
7358,40080,104.05448,30.67423,104.09685,30.6594,29375,5687,812,117.0,1363.0,1363.0,252.0,787.0,787.0,16.0053,812.0,28175,1218.0,30593.0
7359,40086,104.11332,30.71638,103.95577,30.57033,28194,28803,4114,38.0,1325.0,1325.0,201.0,66.0,66.0,59.9257,4114.0,26994,5914.0,34108.0
7360,40087,104.075951,30.677752,104.06626,30.639440000000004,29120,5667,809,165.0,1085.0,1085.0,75.0,488.0,488.0,15.9673,809.0,27920,1213.5,30333.5
7361,40088,104.07996,30.670221,104.15482,30.7092,28820,10878,1554,213.0,893.0,893.0,184.0,4488.0,4488.0,25.8682,1554.0,27620,2331.0,31151.0
7362,40089,104.06963,30.6788,104.04905,30.61768,30285,9198,1314,234.0,927.0,927.0,178.0,1108.0,1108.0,22.6762,1314.0,29085,1971.0,32256.0
7363,40092,104.092,30.684420000000006,104.04934,30.71396,30644,6808,972,157.0,778.0,778.0,48.0,1305.0,1305.0,18.135199999999998,972.0,29444,1458.0,32102.0
7364,40094,104.00002,30.64441,104.08771,30.64758,30808,10915,1559,134.0,1454.0,1454.0,35.0,101.0,101.0,25.9385,1559.0,29608,2338.5,33146.5
7365,40095,104.00002,30.64441,104.08771,30.64758,30808,10915,1559,134.0,1454.0,1454.0,35.0,101.0,101.0,25.9385,1559.0,29608,2338.5,33146.5
7366,40099,103.9758,30.688179,104.04921,30.72799,29346,10787,1541,15.0,693.0,693.0,164.0,1189.0,1189.0,25.6953,1541.0,28146,2311.5,31657.5
7367,40100,103.96468,30.56802,104.09618,30.661040000000003,31699,21176,3025,201.0,1161.0,1161.0,252.0,783.0,783.0,45.4344,3025.0,30499,4537.5,36236.5
7368,40113,104.074347,30.815238,104.16043,30.62771,29560,29142,4163,125.0,2289.0,2289.0,18.0,1669.0,1669.0,60.5698,4163.0,28360,5963.0,35523.0
7369,40114,104.03281,30.7398,104.04808,30.69204,32558,7159,1022,260.0,1917.0,1917.0,248.0,464.0,464.0,18.8021,1022.0,31358,1533.0,34091.0
7370,40115,104.056053,30.671137,104.03081,30.74265,30349,10803,1543,117.0,1067.0,1067.0,260.0,2069.0,2069.0,25.7257,1543.0,29149,2314.5,32663.5
7371,40122,104.0789,30.71343,103.99048,30.715290000000003,28642,10991,1570,231.0,1161.0,1161.0,101.0,1158.0,1158.0,26.0829,1570.0,27442,2355.0,30997.0
7372,40123,104.0789,30.71343,103.99048,30.715290000000003,28642,10991,1570,231.0,1161.0,1161.0,101.0,1158.0,1158.0,26.0829,1570.0,27442,2355.0,30997.0
7373,40124,104.09198,30.64738,104.10038,30.68343,30457,5314,759,152.0,466.0,466.0,120.0,1127.0,1127.0,15.2966,759.0,29257,1138.5,31595.5
7374,40131,104.10898,30.670690000000004,104.06122,30.61173,31615,10388,1484,88.0,1261.0,1261.0,224.0,897.0,897.0,24.9372,1484.0,30415,2226.0,33841.0
7375,40134,104.152992,30.739763,104.108468,30.72539,29183,5909,844,114.0,4877.0,4877.0,262.0,58.0,58.0,16.4271,844.0,27983,1266.0,30449.0
7376,40135,104.11252,30.71528,104.06147,30.71139,30120,6369,909,38.0,1189.0,1189.0,48.0,498.0,498.0,17.301099999999998,909.0,28920,1363.5,31483.5
7377,40136,104.043477,30.71321,103.98928,30.66549,31407,9642,1377,92.0,854.0,854.0,153.0,1692.0,1692.0,23.5198,1377.0,30207,2065.5,33472.5
7378,40146,104.02398,30.65135,104.07148,30.66373,29614,6171,881,134.0,1925.0,1925.0,213.0,651.0,651.0,16.9249,881.0,28414,1321.5,30935.5
7379,40149,104.110328,30.674908,104.14162,30.62869,27153,7731,1104,88.0,1534.0,1534.0,14.0,182.0,182.0,19.8889,1104.0,25953,1656.0,28809.0
